"","constructor_Results_ID","race_ID","constructor_ID","driver_ID","points","number","position","position_Text","status_ID"
"25169",25169,1046,117,813,0,3,11,"11",11
"25170",25170,1046,117,845,0,4,15,"R",4
"25171",25171,1046,143,846,4,63,8,"8",1
"25172",25172,1046,143,850,6,6,7,"7",1
"25173",25173,1046,191,816,0,11,17,"R",4
"25174",25174,1046,191,831,2,33,9,"9",1
"25175",25175,1046,207,853,0,47,12,"12",11
"25176",25176,1046,207,852,0,9,14,"R",4
"25177",25177,1046,209,851,8,22,6,"6",1
"25178",25178,1046,209,839,11,10,5,"5",1
"25179",25179,1046,210,837,25,31,1,"1",1
"25180",25180,1046,210,763,12,14,4,"4",1
"25181",25181,1047,1,840,0,99,13,"13",1
"25182",25182,1047,1,762,0,7,18,"18",1
"25183",25183,1047,7,830,1,55,10,"10",1
"25184",25184,1047,7,844,2,16,8,"8",1
"25185",25185,1047,48,819,0,77,12,"12",1
"25186",25186,1047,48,800,8,44,3,"3",1
"25187",25187,1047,64,799,5,5,5,"5",1
"25188",25188,1047,64,842,0,18,20,"20",1
"25189",25189,1047,117,845,0,4,14,"14",1
"25190",25190,1047,117,813,6,3,4,"4",1
"25191",25191,1047,143,850,1,6,9,"9",1
"25192",25192,1047,143,846,9,63,2,"2",1
"25193",25193,1047,191,831,13,33,1,"1",1
"25194",25194,1047,191,816,0,11,19,"19",1
"25195",25195,1047,207,853,0,47,16,"16",1
"25196",25196,1047,207,852,0,9,17,"17",1
"25197",25197,1047,209,851,0,22,15,"15",1
"25198",25198,1047,209,839,4,10,6,"6",1
"25199",25199,1047,210,763,0,14,11,"11",1
"25200",25200,1047,210,837,3,31,7,"7",1
"25201",25201,1048,1,794,0,88,15,"15",12
"25202",25202,1048,1,840,0,99,14,"14",12
"25203",25203,1048,7,844,10,16,5,"5",11
"25204",25204,1048,7,830,6,55,7,"7",11
"25205",25205,1048,48,819,15,77,3,"3",1
"25206",25206,1048,48,800,19,44,2,"2",1
"25207",25207,1048,64,799,0,5,13,"13",12
"25208",25208,1048,64,842,0,18,12,"12",12
"25209",25209,1048,117,845,1,4,10,"10",11
"25210",25210,1048,117,813,0,3,11,"11",11
"25211",25211,1048,143,846,0,63,17,"17",6
"25212",25212,1048,143,850,0,6,16,"16",12
"25213",25213,1048,191,831,25,33,1,"1",1
"25214",25214,1048,191,816,4,11,8,"8",11
"25215",25215,1048,207,853,0,47,18,"18",13
"25216",25216,1048,207,852,0,9,20,"R",9
"25217",25217,1048,209,851,0,22,19,"R",129
"25218",25218,1048,209,839,12,10,4,"4",11
"25219",25219,1048,210,837,2,31,9,"9",11
"25220",25220,1048,210,763,8,14,6,"6",11
"25221",25221,1049,1,840,0,99,13,"13",1
"25222",25222,1049,1,794,0,88,14,"14",1
"25223",25223,1049,7,844,12,16,4,"4",1
"25224",25224,1049,7,830,8,55,6,"6",1
"25225",25225,1049,48,819,15,77,3,"3",1
"25226",25226,1049,48,800,0,44,17,"R",4
"25227",25227,1049,64,842,6,18,7,"7",1
"25228",25228,1049,64,799,0,5,12,"12",1
"25229",25229,1049,117,845,18,4,2,"2",1
"25230",25230,1049,117,813,26,3,1,"1",1
"25231",25231,1049,143,850,0,6,11,"11",1
"25232",25232,1049,143,846,2,63,9,"9",1
"25233",25233,1049,191,831,0,33,18,"R",4
"25234",25234,1049,191,816,10,11,5,"5",1
"25235",25235,1049,207,853,0,47,15,"15",1
"25236",25236,1049,207,852,0,9,16,"R",129
"25237",25237,1049,209,851,0,22,20,"W",23
"25238",25238,1049,209,839,0,10,19,"R",22
"25239",25239,1049,210,763,4,14,8,"8",1
"25240",25240,1049,210,837,1,31,10,"10",1
"25241",25241,1050,1,840,0,99,16,"16",11
"25242",25242,1050,1,762,4,7,8,"8",1
"25243",25243,1050,7,844,0,16,15,"15",11
"25244",25244,1050,7,830,15,55,3,"3",1
"25245",25245,1050,48,819,10,77,5,"5",1
"25246",25246,1050,48,800,25,44,1,"1",1
"25247",25247,1050,64,842,0,18,11,"11",1
"25248",25248,1050,64,799,0,5,12,"12",11
"25249",25249,1050,117,845,7,4,7,"7",1
"25250",25250,1050,117,813,12,3,4,"4",1
"25251",25251,1050,143,850,0,6,19,"19",3
"25252",25252,1050,143,846,1,63,10,"10",1
"25253",25253,1050,191,816,2,11,9,"9",1
"25254",25254,1050,191,831,18,33,2,"2",1
"25255",25255,1050,207,852,0,9,18,"18",12
"25256",25256,1050,207,853,0,47,20,"R",44
"25257",25257,1050,209,851,0,22,17,"17",11
"25258",25258,1050,209,839,0,10,13,"13",11
"25259",25259,1050,210,763,8,14,6,"6",1
"25260",25260,1050,210,837,0,31,14,"14",11
"25261",25261,1051,1,762,0,7,12,"12",11
"25262",25262,1051,1,840,0,99,11,"11",11
"25263",25263,1051,7,830,4,55,8,"8",1
"25264",25264,1051,7,844,12,16,4,"4",1
"25265",25265,1051,48,800,10,44,5,"5",1
"25266",25266,1051,48,819,26,77,1,"1",1
"25267",25267,1051,64,842,2,18,9,"9",1
"25268",25268,1051,64,799,0,5,18,"18",11
"25269",25269,1051,117,845,6,4,7,"7",1
"25270",25270,1051,117,813,0,3,13,"13",11
"25271",25271,1051,143,846,0,63,15,"15",11
"25272",25272,1051,143,850,0,6,17,"17",11
"25273",25273,1051,191,831,18,33,2,"2",1
"25274",25274,1051,191,816,15,11,3,"3",1
"25275",25275,1051,207,852,0,9,20,"20",12
"25276",25276,1051,207,853,0,47,19,"19",12
"25277",25277,1051,209,839,8,10,6,"6",1
"25278",25278,1051,209,851,0,22,14,"14",11
"25279",25279,1051,210,837,1,31,10,"10",11
"25280",25280,1051,210,763,0,14,16,"16",11
"25281",25281,1052,1,840,0,99,11,"11",11
"25282",25282,1052,1,762,0,7,13,"13",11
"25283",25283,1052,7,844,12,16,4,"4",1
"25284",25284,1052,7,830,6,55,7,"7",1
"25285",25285,1052,48,819,8,77,6,"6",1
"25286",25286,1052,48,800,19,44,2,"2",1
"25287",25287,1052,64,799,1,5,10,"10",11
"25288",25288,1052,64,842,0,18,12,"12",11
"25289",25289,1052,117,813,10,3,5,"5",1
"25290",25290,1052,117,845,4,4,8,"8",1
"25291",25291,1052,143,846,0,63,14,"14",11
"25292",25292,1052,143,850,0,6,15,"15",11
"25293",25293,1052,191,831,25,33,1,"1",1
"25294",25294,1052,191,816,15,11,3,"3",1
"25295",25295,1052,207,853,0,47,16,"16",12
"25296",25296,1052,207,852,0,9,17,"17",12
"25297",25297,1052,209,839,0,10,20,"R",22
"25298",25298,1052,209,851,2,22,9,"9",11
"25299",25299,1052,210,837,0,31,19,"R",26
"25300",25300,1052,210,763,0,14,18,"R",63
"25301",25301,1053,1,762,4,7,8,"8",11
"25302",25302,1053,1,840,0,99,11,"11",11
"25303",25303,1053,7,844,10,16,5,"5",1
"25304",25304,1053,7,830,8,55,6,"6",11
"25305",25305,1053,48,819,0,77,15,"15",12
"25306",25306,1053,48,800,18,44,2,"2",1
"25307",25307,1053,64,799,6,5,7,"7",11
"25308",25308,1053,64,842,0,18,14,"14",12
"25309",25309,1053,117,813,0,3,12,"12",11
"25310",25310,1053,117,845,1,4,10,"10",11
"25311",25311,1053,143,850,0,6,17,"17",12
"25312",25312,1053,143,846,0,63,16,"16",12
"25313",25313,1053,191,831,25,33,1,"1",1
"25314",25314,1053,191,816,15,11,3,"3",1
"25315",25315,1053,207,853,0,47,19,"R",4
"25316",25316,1053,207,852,0,9,18,"18",13
"25317",25317,1053,209,851,0,22,20,"R",4
"25318",25318,1053,209,839,12,10,4,"4",1
"25319",25319,1053,210,837,0,31,13,"13",11
"25320",25320,1053,210,763,2,14,9,"9",11
"25321",25321,1054,1,840,0,99,14,"14",11
"25322",25322,1054,1,762,0,7,12,"12",11
"25323",25323,1054,7,830,8,55,6,"6",1
"25324",25324,1054,7,844,10,16,5,"5",1
"25325",25325,1054,48,819,15,77,3,"3",1
"25326",25326,1054,48,800,25,44,1,"1",1
"25327",25327,1054,64,799,0,5,11,"11",11
"25328",25328,1054,64,842,0,18,20,"R",128
"25329",25329,1054,117,845,1,4,10,"10",11
"25330",25330,1054,117,813,0,3,19,"R",73
"25331",25331,1054,143,846,0,63,13,"13",11
"25332",25332,1054,143,850,0,6,16,"16",11
"25333",25333,1054,191,831,18,33,2,"2",1
"25334",25334,1054,191,816,13,11,4,"4",1
"25335",25335,1054,207,852,0,9,17,"17",12
"25336",25336,1054,207,853,0,47,18,"18",12
"25337",25337,1054,209,839,6,10,7,"7",11
"25338",25338,1054,209,851,0,22,15,"15",11
"25339",25339,1054,210,837,4,31,8,"8",11
"25340",25340,1054,210,763,2,14,9,"9",11
"25341",25341,1055,1,762,0,7,14,"14",11
"25342",25342,1055,1,840,0,99,15,"15",11
"25343",25343,1055,7,830,6,55,7,"7",1
"25344",25344,1055,7,844,4,16,8,"8",1
"25345",25345,1055,48,819,0,77,20,"R",133
"25346",25346,1055,48,800,25,44,1,"1",1
"25347",25347,1055,64,799,1,5,10,"10",11
"25348",25348,1055,64,842,8,18,6,"6",1
"25349",25349,1055,117,813,0,3,12,"12",11
"25350",25350,1055,117,845,2,4,9,"9",11
"25351",25351,1055,143,846,0,63,17,"17",12
"25352",25352,1055,143,850,0,6,19,"R",29
"25353",25353,1055,191,831,19,33,2,"2",1
"25354",25354,1055,191,816,12,11,4,"4",1
"25355",25355,1055,207,852,0,9,18,"18",12
"25356",25356,1055,207,853,0,47,16,"16",11
"25357",25357,1055,209,851,0,22,13,"13",11
"25358",25358,1055,209,839,0,10,11,"11",11
"25359",25359,1055,210,837,10,31,5,"5",1
"25360",25360,1055,210,763,15,14,3,"3",1
"25361",25361,1056,1,762,0,7,15,"15",11
"25362",25362,1056,1,840,2,99,9,"9",1
"25363",25363,1056,7,844,6,16,7,"7",1
"25364",25364,1056,7,830,4,55,8,"8",1
"25365",25365,1056,48,819,15,77,3,"3",1
"25366",25366,1056,48,800,26,44,1,"1",1
"25367",25367,1056,64,799,0,5,16,"R",128
"25368",25368,1056,64,842,0,18,11,"11",1
"25369",25369,1056,117,813,10,3,5,"5",1
"25370",25370,1056,117,845,1,4,10,"10",1
"25371",25371,1056,143,850,0,6,12,"12",1
"25372",25372,1056,143,846,0,63,19,"R",4
"25373",25373,1056,191,831,18,33,2,"2",1
"25374",25374,1056,191,816,0,11,17,"R",4
"25375",25375,1056,207,853,0,47,20,"R",3
"25376",25376,1056,207,852,0,9,18,"R",4
"25377",25377,1056,209,851,0,22,14,"14",11
"25378",25378,1056,209,839,8,10,6,"6",1
"25379",25379,1056,210,837,12,31,4,"4",1
"25380",25380,1056,210,763,0,14,13,"13",11
"25381",25381,1057,1,762,0,7,19,"R",23
"25382",25382,1057,1,840,0,99,17,"R",6
"25383",25383,1057,7,830,15,55,3,"3",1
"25384",25384,1057,7,844,1,16,10,"10",1
"25385",25385,1057,48,800,18,44,2,"2",1
"25386",25386,1057,48,819,8,77,6,"6",1
"25387",25387,1057,64,799,0,5,11,"11",1
"25388",25388,1057,64,842,0,18,13,"13",11
"25389",25389,1057,117,845,6,4,7,"7",1
"25390",25390,1057,117,813,0,3,12,"12",11
"25391",25391,1057,143,850,0,6,16,"R",3
"25392",25392,1057,143,846,0,63,18,"R",6
"25393",25393,1057,191,816,0,11,15,"15",5
"25394",25394,1057,191,831,26,33,1,"1",1
"25395",25395,1057,207,852,0,9,20,"W",135
"25396",25396,1057,207,853,0,47,14,"14",11
"25397",25397,1057,209,839,10,10,5,"5",1
"25398",25398,1057,209,851,12,22,4,"4",1
"25399",25399,1057,210,763,4,14,8,"8",1
"25400",25400,1057,210,837,2,31,9,"9",1
"25401",25401,1058,1,854,1,24,10,"10",1
"25402",25402,1058,1,819,8,77,6,"6",1
"25403",25403,1058,7,830,18,55,2,"2",1
"25404",25404,1058,7,844,26,16,1,"1",1
"25405",25405,1058,48,846,12,63,4,"4",1
"25406",25406,1058,48,800,15,44,3,"3",1
"25407",25407,1058,64,842,0,18,12,"12",1
"25408",25408,1058,64,808,0,27,17,"17",1
"25409",25409,1058,117,845,0,4,15,"15",1
"25410",25410,1058,117,813,0,3,14,"14",1
"25411",25411,1058,143,850,0,6,16,"16",1
"25412",25412,1058,143,847,0,23,13,"13",1
"25413",25413,1058,191,816,0,11,18,"18",32
"25414",25414,1058,191,831,0,1,19,"19",32
"25415",25415,1058,207,824,10,20,5,"5",1
"25416",25416,1058,207,853,0,47,11,"11",1
"25417",25417,1058,209,839,0,10,20,"R",129
"25418",25418,1058,209,851,4,22,8,"8",1
"25419",25419,1058,210,837,6,31,7,"7",1
"25420",25420,1058,210,763,2,14,9,"9",1
"25421",25421,1059,1,854,0,24,11,"11",1
"25422",25422,1059,1,819,0,77,15,"R",137
"25423",25423,1059,7,830,15,55,3,"3",1
"25424",25424,1059,7,844,19,16,2,"2",1
"25425",25425,1059,48,800,1,44,10,"10",1
"25426",25426,1059,48,846,10,63,5,"5",1
"25427",25427,1059,64,808,0,27,12,"12",1
"25428",25428,1059,64,842,0,18,13,"13",11
"25429",25429,1059,117,845,6,4,7,"7",1
"25430",25430,1059,117,813,0,3,17,"R",6
"25431",25431,1059,143,850,0,6,18,"R",3
"25432",25432,1059,143,847,0,23,14,"14",128
"25433",25433,1059,191,831,25,1,1,"1",1
"25434",25434,1059,191,816,12,11,4,"4",1
"25435",25435,1059,207,824,2,20,9,"9",1
"25436",25436,1059,207,853,0,47,20,"W",53
"25437",25437,1059,209,851,0,22,19,"R",129
"25438",25438,1059,209,839,4,10,8,"8",1
"25439",25439,1059,210,763,0,14,16,"R",101
"25440",25440,1059,210,837,8,31,6,"6",1
"25441",25441,1060,1,819,4,77,8,"8",1
"25442",25442,1060,1,854,0,24,11,"11",1
"25443",25443,1060,7,844,26,16,1,"1",1
"25444",25444,1060,7,830,0,55,20,"R",20
"25445",25445,1060,48,846,15,63,3,"3",1
"25446",25446,1060,48,800,12,44,4,"4",1
"25447",25447,1060,64,799,0,5,19,"R",3
"25448",25448,1060,64,842,0,18,12,"12",1
"25449",25449,1060,117,845,10,4,5,"5",1
"25450",25450,1060,117,813,8,3,6,"6",1
"25451",25451,1060,143,847,1,23,10,"10",1
"25452",25452,1060,143,850,0,6,16,"16",11
"25453",25453,1060,191,816,18,11,2,"2",1
"25454",25454,1060,191,831,0,1,18,"R",93
"25455",25455,1060,207,824,0,20,14,"14",11
"25456",25456,1060,207,853,0,47,13,"13",11
"25457",25457,1060,209,851,0,22,15,"15",11
"25458",25458,1060,209,839,2,10,9,"9",1
"25459",25459,1060,210,837,6,31,7,"7",1
"25460",25460,1060,210,763,0,14,17,"17",11
"25461",25461,1061,1,854,0,24,15,"15",11
"25462",25462,1061,1,819,10,77,5,"5",1
"25463",25463,1061,7,844,8,16,6,"6",1
"25464",25464,1061,7,830,0,55,20,"R",4
"25465",25465,1061,48,846,12,63,4,"4",1
"25466",25466,1061,48,800,0,44,13,"13",11
"25467",25467,1061,64,842,1,18,10,"10",11
"25468",25468,1061,64,799,4,5,8,"8",1
"25469",25469,1061,117,813,0,3,18,"18",11
"25470",25470,1061,117,845,15,4,3,"3",1
"25471",25471,1061,143,847,0,23,11,"11",11
"25472",25472,1061,143,850,0,6,16,"16",11
"25473",25473,1061,191,831,26,1,1,"1",1
"25474",25474,1061,191,816,18,11,2,"2",1
"25475",25475,1061,207,853,0,47,17,"17",11
"25476",25476,1061,207,824,2,20,9,"9",1
"25477",25477,1061,209,851,6,22,7,"7",1
"25478",25478,1061,209,839,0,10,12,"12",11
"25479",25479,1061,210,837,0,31,14,"14",11
"25480",25480,1061,210,763,0,14,19,"R",128
"25481",25481,1062,1,854,0,24,20,"R",47
"25482",25482,1062,1,819,6,77,7,"7",1
"25483",25483,1062,7,830,15,55,3,"3",1
"25484",25484,1062,7,844,18,16,2,"2",1
"25485",25485,1062,48,800,8,44,6,"6",1
"25486",25486,1062,48,846,10,63,5,"5",1
"25487",25487,1062,64,799,0,5,17,"17",4
"25488",25488,1062,64,842,1,18,10,"10",1
"25489",25489,1062,117,845,0,4,19,"R",4
"25490",25490,1062,117,813,0,3,13,"13",1
"25491",25491,1062,143,850,0,6,14,"14",1
"25492",25492,1062,143,847,2,23,9,"9",1
"25493",25493,1062,191,831,26,1,1,"1",1
"25494",25494,1062,191,816,12,11,4,"4",1
"25495",25495,1062,207,853,0,47,15,"15",1
"25496",25496,1062,207,824,0,20,16,"16",33
"25497",25497,1062,209,851,0,22,12,"12",1
"25498",25498,1062,209,839,0,10,18,"R",22
"25499",25499,1062,210,763,0,14,11,"11",1
"25500",25500,1062,210,837,4,31,8,"8",1
"25501",25501,1063,1,854,0,24,19,"R",73
"25502",25502,1063,1,819,8,77,6,"6",1
"25503",25503,1063,7,830,12,55,4,"4",1
"25504",25504,1063,7,844,0,16,20,"R",99
"25505",25505,1063,48,800,10,44,5,"5",1
"25506",25506,1063,48,846,15,63,3,"3",1
"25507",25507,1063,64,799,0,5,11,"11",11
"25508",25508,1063,64,842,0,18,15,"15",11
"25509",25509,1063,117,845,4,4,8,"8",1
"25510",25510,1063,117,813,0,3,12,"12",11
"25511",25511,1063,143,847,0,23,18,"18",12
"25512",25512,1063,143,850,0,6,16,"16",12
"25513",25513,1063,191,831,25,1,1,"1",1
"25514",25514,1063,191,816,19,11,2,"2",1
"25515",25515,1063,207,824,0,20,17,"17",12
"25516",25516,1063,207,853,0,47,14,"14",11
"25517",25517,1063,209,839,0,10,13,"13",11
"25518",25518,1063,209,851,1,22,10,"10",11
"25519",25519,1063,210,763,2,14,9,"9",11
"25520",25520,1063,210,837,6,31,7,"7",1
"25521",25521,1064,1,819,2,77,9,"9",1
"25522",25522,1064,1,854,0,24,16,"16",11
"25523",25523,1064,7,844,12,16,4,"4",1
"25524",25524,1064,7,830,18,55,2,"2",1
"25525",25525,1064,48,800,4,44,8,"8",1
"25526",25526,1064,48,846,10,63,5,"5",1
"25527",25527,1064,64,842,0,18,14,"14",1
"25528",25528,1064,64,799,1,5,10,"10",1
"25529",25529,1064,117,845,9,4,6,"6",1
"25530",25530,1064,117,813,0,3,13,"13",1
"25531",25531,1064,143,847,0,23,18,"R",26
"25532",25532,1064,143,850,0,6,15,"15",11
"25533",25533,1064,191,831,15,1,3,"3",1
"25534",25534,1064,191,816,25,11,1,"1",1
"25535",25535,1064,207,824,0,20,20,"R",34
"25536",25536,1064,207,853,0,47,19,"R",3
"25537",25537,1064,209,851,0,22,17,"17",11
"25538",25538,1064,209,839,0,10,11,"11",1
"25539",25539,1064,210,763,6,14,7,"7",1
"25540",25540,1064,210,837,0,31,12,"12",1
"25541",25541,1065,1,819,0,77,11,"11",11
"25542",25542,1065,1,854,0,24,18,"R",9
"25543",25543,1065,7,830,0,55,20,"R",9
"25544",25544,1065,7,844,0,16,19,"R",129
"25545",25545,1065,48,846,15,63,3,"3",1
"25546",25546,1065,48,800,12,44,4,"4",1
"25547",25547,1065,64,842,0,18,16,"16",74
"25548",25548,1065,64,799,8,5,6,"6",1
"25549",25549,1065,117,845,2,4,9,"9",1
"25550",25550,1065,117,813,4,3,8,"8",1
"25551",25551,1065,143,847,0,23,12,"12",11
"25552",25552,1065,143,850,0,6,15,"15",11
"25553",25553,1065,191,831,25,1,1,"1",1
"25554",25554,1065,191,816,19,11,2,"2",1
"25555",25555,1065,207,824,0,20,17,"R",129
"25556",25556,1065,207,853,0,47,14,"14",11
"25557",25557,1065,209,839,10,10,5,"5",1
"25558",25558,1065,209,851,0,22,13,"13",11
"25559",25559,1065,210,837,1,31,10,"10",1
"25560",25560,1065,210,763,6,14,7,"7",1
"25561",25561,1066,1,819,6,77,7,"7",1
"25562",25562,1066,1,854,4,24,8,"8",1
"25563",25563,1066,7,830,19,55,2,"2",1
"25564",25564,1066,7,844,10,16,5,"5",1
"25565",25565,1066,48,800,15,44,3,"3",1
"25566",25566,1066,48,846,12,63,4,"4",1
"25567",25567,1066,64,842,1,18,10,"10",1
"25568",25568,1066,64,799,0,5,12,"12",1
"25569",25569,1066,117,845,0,4,15,"15",1
"25570",25570,1066,117,813,0,3,11,"11",1
"25571",25571,1066,143,847,0,23,13,"13",1
"25572",25572,1066,143,850,0,6,16,"16",1
"25573",25573,1066,191,831,25,1,1,"1",1
"25574",25574,1066,191,816,0,11,20,"R",6
"25575",25575,1066,207,853,0,47,19,"R",5
"25576",25576,1066,207,824,0,20,17,"17",1
"25577",25577,1066,209,851,0,22,18,"R",3
"25578",25578,1066,209,839,0,10,14,"14",1
"25579",25579,1066,210,763,2,14,9,"9",1
"25580",25580,1066,210,837,8,31,6,"6",1
"25581",25581,1067,1,854,0,24,19,"R",4
"25582",25582,1067,1,819,0,77,17,"R",6
"25583",25583,1067,7,844,12,16,4,"4",1
"25584",25584,1067,7,830,25,55,1,"1",1
"25585",25585,1067,48,800,16,44,3,"3",1
"25586",25586,1067,48,846,0,63,18,"R",4
"25587",25587,1067,64,799,2,5,9,"9",1
"25588",25588,1067,64,842,0,18,11,"11",1
"25589",25589,1067,117,813,0,3,13,"13",1
"25590",25590,1067,117,845,8,4,6,"6",1
"25591",25591,1067,143,850,0,6,12,"12",1
"25592",25592,1067,143,847,0,23,20,"R",4
"25593",25593,1067,191,816,18,11,2,"2",1
"25594",25594,1067,191,831,6,1,7,"7",1
"25595",25595,1067,207,853,4,47,8,"8",1
"25596",25596,1067,207,824,1,20,10,"10",1
"25597",25597,1067,209,851,0,22,14,"14",1
"25598",25598,1067,209,839,0,10,16,"R",128
"25599",25599,1067,210,837,0,31,15,"R",48
"25600",25600,1067,210,763,10,14,5,"5",1
"25601",25601,1068,1,819,0,77,11,"11",11
"25602",25602,1068,1,854,0,24,14,"14",11
"25603",25603,1068,7,830,0,55,18,"R",129
"25604",25604,1068,7,844,25,16,1,"1",1
"25605",25605,1068,48,846,12,63,4,"4",1
"25606",25606,1068,48,800,15,44,3,"3",1
"25607",25607,1068,64,799,0,5,17,"17",11
"25608",25608,1068,64,842,0,18,13,"13",11
"25609",25609,1068,117,845,6,4,7,"7",11
"25610",25610,1068,117,813,2,3,9,"9",11
"25611",25611,1068,143,847,0,23,12,"12",11
"25612",25612,1068,143,850,0,6,19,"R",136
"25613",25613,1068,191,816,0,11,20,"R",128
"25614",25614,1068,191,831,19,1,2,"2",1
"25615",25615,1068,207,853,8,47,6,"6",11
"25616",25616,1068,207,824,4,20,8,"8",11
"25617",25617,1068,209,851,0,22,16,"16",11
"25618",25618,1068,209,839,0,10,15,"15",11
"25619",25619,1068,210,763,1,14,10,"10",11
"25620",25620,1068,210,837,10,31,5,"5",1
"25621",25621,1069,1,854,0,24,16,"16",16
"25622",25622,1069,1,819,0,77,14,"14",1
"25623",25623,1069,7,830,11,55,5,"5",1
"25624",25624,1069,7,844,0,16,19,"R",3
"25625",25625,1069,48,846,15,63,3,"3",1
"25626",25626,1069,48,800,18,44,2,"2",1
"25627",25627,1069,64,799,0,5,11,"11",1
"25628",25628,1069,64,842,1,18,10,"10",1
"25629",25629,1069,117,845,6,4,7,"7",1
"25630",25630,1069,117,813,2,3,9,"9",1
"25631",25631,1069,143,850,0,6,17,"R",128
"25632",25632,1069,143,847,0,23,13,"13",1
"25633",25633,1069,191,831,25,1,1,"1",1
"25634",25634,1069,191,816,12,11,4,"4",1
"25635",25635,1069,207,824,0,20,18,"R",128
"25636",25636,1069,207,853,0,47,15,"15",1
"25637",25637,1069,209,839,0,10,12,"12",1
"25638",25638,1069,209,851,0,22,20,"R",136
"25639",25639,1069,210,763,8,14,6,"6",1
"25640",25640,1069,210,837,4,31,8,"8",1
"25641",25641,1070,1,854,0,24,13,"13",11
"25642",25642,1070,1,819,0,77,20,"20",129
"25643",25643,1070,7,844,8,16,6,"6",1
"25644",25644,1070,7,830,12,55,4,"4",1
"25645",25645,1070,48,800,19,44,2,"2",1
"25646",25646,1070,48,846,15,63,3,"3",1
"25647",25647,1070,64,799,1,5,10,"10",11
"25648",25648,1070,64,842,0,18,11,"11",11
"25649",25649,1070,117,845,6,4,7,"7",1
"25650",25650,1070,117,813,0,3,15,"15",11
"25651",25651,1070,143,847,0,23,17,"17",11
"25652",25652,1070,143,850,0,6,18,"18",11
"25653",25653,1070,191,816,10,11,5,"5",1
"25654",25654,1070,191,831,25,1,1,"1",1
"25655",25655,1070,207,853,0,47,14,"14",11
"25656",25656,1070,207,824,0,20,16,"16",11
"25657",25657,1070,209,851,0,22,19,"19",12
"25658",25658,1070,209,839,0,10,12,"12",11
"25659",25659,1070,210,837,2,31,9,"9",11
"25660",25660,1070,210,763,4,14,8,"8",11
"25661",25661,1071,1,854,0,24,14,"14",1
"25662",25662,1071,1,819,0,77,19,"R",3
"25663",25663,1071,7,844,8,16,6,"6",1
"25664",25664,1071,7,830,15,55,3,"3",1
"25665",25665,1071,48,800,0,44,20,"R",128
"25666",25666,1071,48,846,12,63,4,"4",1
"25667",25667,1071,64,842,0,18,11,"11",1
"25668",25668,1071,64,799,4,5,8,"8",1
"25669",25669,1071,117,813,0,3,15,"15",1
"25670",25670,1071,117,845,0,4,12,"12",1
"25671",25671,1071,143,847,1,23,10,"10",1
"25672",25672,1071,143,850,0,6,18,"18",11
"25673",25673,1071,191,816,18,11,2,"2",1
"25674",25674,1071,191,831,26,1,1,"1",1
"25675",25675,1071,207,853,0,47,17,"17",11
"25676",25676,1071,207,824,0,20,16,"16",11
"25677",25677,1071,209,839,2,10,9,"9",1
"25678",25678,1071,209,851,0,22,13,"13",1
"25679",25679,1071,210,763,10,14,5,"5",1
"25680",25680,1071,210,837,6,31,7,"7",1
"25681",25681,1072,1,854,0,24,16,"16",1
"25682",25682,1072,1,819,0,77,19,"R",5
"25683",25683,1072,7,830,4,55,8,"8",1
"25684",25684,1072,7,844,15,16,3,"3",1
"25685",25685,1072,48,800,12,44,4,"4",1
"25686",25686,1072,48,846,18,63,2,"2",1
"25687",25687,1072,64,842,1,18,10,"10",1
"25688",25688,1072,64,799,0,5,14,"14",1
"25689",25689,1072,117,813,0,3,17,"17",1
"25690",25690,1072,117,845,6,4,7,"7",1
"25691",25691,1072,143,847,0,23,12,"12",1
"25692",25692,1072,143,850,0,6,18,"18",11
"25693",25693,1072,191,816,10,11,5,"5",1
"25694",25694,1072,191,831,26,1,1,"1",1
"25695",25695,1072,207,853,0,47,13,"13",1
"25696",25696,1072,207,824,0,20,15,"15",1
"25697",25697,1072,209,839,0,10,11,"11",1
"25698",25698,1072,209,851,0,22,20,"R",24
"25699",25699,1072,210,763,8,14,6,"6",1
"25700",25700,1072,210,837,2,31,9,"9",1
"25701",25701,1073,1,819,0,77,13,"13",11
"25702",25702,1073,1,854,1,24,10,"10",1
"25703",25703,1073,7,844,18,16,2,"2",1
"25704",25704,1073,7,830,12,55,4,"4",1
"25705",25705,1073,48,846,15,63,3,"3",1
"25706",25706,1073,48,800,10,44,5,"5",1
"25707",25707,1073,64,842,0,18,18,"R",5
"25708",25708,1073,64,799,0,5,20,"R",5
"25709",25709,1073,117,845,6,4,7,"7",1
"25710",25710,1073,117,813,0,3,17,"R",44
"25711",25711,1073,143,855,2,45,9,"9",1
"25712",25712,1073,143,850,0,6,15,"15",11
"25713",25713,1073,191,831,25,1,1,"1",1
"25714",25714,1073,191,816,9,11,6,"6",1
