"driver_Standings_ID","race_ID","driver_ID","points","position","position_Text","wins","constructor_ID"
28019,817,803,3,17,"17",0,199
28020,817,802,0,20,"20",0,199
28021,817,800,37,6,"6",2,199
28022,817,794,9,14,"14",0,199
28023,817,798,5,16,"16",0,199
28024,817,799,59,3,"3",2,199
28025,817,795,22,12,"12",0,199
28026,817,763,26,8,"8",0,199
28027,817,801,2,18,"18",0,199
28028,817,769,22,11,"11",0,199
28029,817,761,12,13,"13",0,199
28030,817,718,69,2,"2",2,199
28031,817,805,0,24,"24",0,199
28032,817,787,0,22,"22",0,199
28033,817,760,84,1,"1",6,199
28034,817,792,31,7,"7",0,199
28035,817,762,40,5,"5",1,199
28036,817,743,8,15,"15",0,199
28037,817,797,0,19,"19",0,199
28038,817,806,0,23,"23",0,199
28039,817,717,0,21,"21",0,199
28040,817,780,24,9,"9",0,199
28041,817,771,52,4,"4",1,199
28042,818,762,45,5,"5",1,199
28043,818,769,22,11,"11",0,199
28044,818,760,85,1,"1",6,199
28045,818,717,0,22,"22",0,199
28046,818,780,24,10,"10",0,199
28047,818,797,0,19,"19",0,199
28048,818,787,0,21,"21",0,199
28049,818,763,26,9,"9",0,199
28050,818,800,43,6,"6",2,199
28051,818,802,0,20,"20",0,199
28052,818,801,2,18,"18",0,199
28053,818,794,9,14,"14",0,199
28054,818,795,22,12,"12",0,199
28055,818,771,52,4,"4",1,199
28056,818,806,0,23,"23",0,199
28057,818,803,3,17,"17",0,199
28058,818,718,71,2,"2",2,199
28059,818,792,35,7,"7",0,199
28060,818,761,15,13,"13",0,199
28061,818,743,8,15,"15",0,199
28062,818,749,31,8,"8",0,199
28063,818,798,5,16,"16",0,199
28064,818,805,0,24,"24",0,199
28065,818,799,69,3,"3",3,199
28066,819,787,0,22,"22",0,199
28067,819,795,22,12,"12",0,199
28068,819,760,89,1,"1",6,199
28069,819,743,8,15,"15",0,199
28070,819,797,0,19,"19",0,199
28071,819,799,74,2,"2",3,199
28072,819,771,62,4,"4",2,199
28073,819,769,22,11,"11",0,199
28074,819,762,48,6,"6",1,199
28075,819,803,5,17,"17",0,199
28076,819,792,35,7,"7",0,199
28077,819,804,0,21,"21",0,199
28078,819,806,0,23,"23",0,199
28079,819,749,31,8,"8",0,199
28080,819,798,5,16,"16",0,199
28081,819,763,26,9,"9",0,199
28082,819,802,0,20,"20",0,199
28083,819,717,0,25,"25",0,199
28084,819,805,0,24,"24",0,199
28085,819,800,49,5,"5",2,199
28086,819,761,15,14,"14",0,199
28087,819,718,72,3,"3",2,199
28088,819,780,24,10,"10",0,199
28089,819,794,17,13,"13",0,199
28090,819,801,2,18,"18",0,199
28091,820,771,70,4,"4",2,199
28092,820,792,35,7,"7",0,199
28093,820,806,0,23,"23",0,199
28094,820,718,77,3,"3",2,199
28095,820,763,26,9,"9",0,199
28096,820,761,19,13,"13",0,199
28097,820,743,8,15,"15",0,199
28098,820,760,95,1,"1",6,199
28099,820,795,22,12,"12",0,199
28100,820,749,33,8,"8",0,199
28101,820,797,0,20,"20",0,199
28102,820,780,24,10,"10",0,199
28103,820,804,3,18,"18",0,199
28104,820,805,0,24,"24",0,199
28105,820,794,17,14,"14",0,199
28106,820,798,5,17,"17",0,199
28107,820,787,0,22,"22",0,199
28108,820,802,0,21,"21",0,199
28109,820,762,48,6,"6",1,199
28110,820,800,49,5,"5",2,199
28111,820,769,22,11,"11",0,199
28112,820,717,0,25,"25",0,199
28113,820,799,84,2,"2",4,199
28114,820,803,6,16,"16",0,199
28115,820,801,2,19,"19",0,199
28116,821,792,10,5,"5",0,7
28117,821,703,8,6,"6",0,7
28118,821,756,0,18,"18",0,7
28119,821,795,0,15,"15",0,7
28120,821,798,0,12,"12",0,7
28121,821,794,0,11,"11",0,7
28122,821,811,0,21,"21",0,7
28123,821,718,1,10,"10",0,7
28124,821,769,18,2,"2",0,7
28125,821,799,12,4,"4",0,7
28126,821,771,4,8,"8",0,7
28127,821,763,25,1,"1",1,7
28128,821,809,0,19,"19",0,7
28129,821,803,0,16,"16",0,7
28130,821,805,0,13,"13",0,7
28131,821,787,2,9,"9",0,7
28132,821,780,0,20,"20",0,7
28133,821,804,0,22,"22",0,7
28134,821,760,6,7,"7",0,7
28135,821,808,0,14,"14",0,7
28136,821,800,15,3,"3",0,7
28137,821,810,0,24,"24",0,7
28138,821,749,0,17,"17",0,7
28139,821,807,0,23,"23",0,7
28140,822,756,0,14,"14",0,7
28141,822,807,0,24,"24",0,7
28142,822,799,12,7,"7",0,7
28143,822,804,0,23,"23",0,7
28144,822,760,31,3,"3",1,7
28145,822,769,33,2,"2",0,7
28146,822,809,0,20,"20",0,7
28147,822,811,0,22,"22",0,7
28148,822,718,5,11,"11",0,7
28149,822,795,0,15,"15",0,7
28150,822,805,0,12,"12",0,7
28151,822,749,0,19,"19",0,7
28152,822,780,0,21,"21",0,7
28153,822,798,0,13,"13",0,7
28154,822,787,8,9,"9",0,7
28155,822,763,37,1,"1",1,7
28156,822,792,20,5,"5",0,7
28157,822,800,23,4,"4",0,7
28158,822,810,0,16,"16",0,7
28159,822,703,9,8,"8",0,7
28160,822,771,6,10,"10",0,7
28161,822,803,0,18,"18",0,7
28162,822,794,18,6,"6",0,7
28163,822,808,0,17,"17",0,7
28164,823,703,9,10,"10",0,7
28165,823,808,1,14,"14",0,7
28166,823,811,0,23,"23",0,7
28167,823,800,31,6,"6",0,7
28168,823,763,37,2,"2",1,7
28169,823,749,0,21,"21",0,7
28170,823,756,0,16,"16",0,7
28171,823,807,0,19,"19",0,7
28172,823,810,0,18,"18",0,7
28173,823,803,0,15,"15",0,7
28174,823,809,0,20,"20",0,7
28175,823,795,0,17,"17",0,7
28176,823,798,10,9,"9",0,7
28177,823,792,35,5,"5",0,7
28178,823,804,0,24,"24",0,7
28179,823,799,37,3,"3",1,7
28180,823,780,0,22,"22",0,7
28181,823,760,35,4,"4",1,7
28182,823,794,30,7,"7",0,7
28183,823,787,8,11,"11",0,7
28184,823,771,24,8,"8",0,7
28185,823,769,39,1,"1",0,7
28186,823,805,2,13,"13",0,7
28187,823,718,5,12,"12",0,7
28188,824,760,60,1,"1",2,117
28189,824,703,10,10,"10",0,117
28190,824,805,2,14,"14",0,117
28191,824,800,49,4,"4",0,117
28192,824,780,0,23,"23",0,117
28193,824,787,8,11,"11",0,117
28194,824,810,0,19,"19",0,117
28195,824,795,0,18,"18",0,117
28196,824,794,40,7,"7",0,117
28197,824,807,0,20,"20",0,117
28198,824,809,0,21,"21",0,117
28199,824,808,1,15,"15",0,117
28200,824,763,49,3,"3",1,117
28201,824,811,6,12,"12",0,117
28202,824,792,50,2,"2",0,117
28203,824,799,45,5,"5",1,117
28204,824,718,5,13,"13",0,117
28205,824,798,10,9,"9",0,117
28206,824,803,0,16,"16",0,117
28207,824,804,0,24,"24",0,117
28208,824,771,28,8,"8",0,117
28209,824,749,0,22,"22",0,117
28210,824,769,41,6,"6",0,117
28211,824,756,0,17,"17",0,117
28212,825,803,0,16,"16",0,117
28213,825,794,44,8,"8",0,117
28214,825,808,1,15,"15",0,117
28215,825,749,0,23,"23",0,117
28216,825,756,0,17,"17",0,117
28217,825,799,60,3,"3",1,117
28218,825,771,53,4,"4",1,117
28219,825,792,50,5,"5",0,117
28220,825,804,0,18,"18",0,117
28221,825,787,8,11,"11",0,117
28222,825,798,16,10,"10",0,117
28223,825,807,0,21,"21",0,117
28224,825,703,22,9,"9",0,117
28225,825,795,0,19,"19",0,117
28226,825,769,49,7,"7",0,117
28227,825,760,70,1,"1",2,117
28228,825,780,0,24,"24",0,117
28229,825,809,0,22,"22",0,117
28230,825,805,3,14,"14",0,117
28231,825,811,6,13,"13",0,117
28232,825,800,49,6,"6",0,117
28233,825,763,67,2,"2",1,117
28234,825,718,7,12,"12",0,117
28235,825,810,0,20,"20",0,117
28236,826,803,1,15,"15",0,191
28237,826,808,1,16,"16",0,191
28238,826,805,3,14,"14",0,191
28239,826,756,0,17,"17",0,191
28240,826,798,20,10,"10",0,191
28241,826,807,0,21,"21",0,191
28242,826,769,61,5,"5",0,191
28243,826,800,59,7,"7",0,191
28244,826,809,0,23,"23",0,191
28245,826,771,78,1,"1",2,191
28246,826,787,10,11,"11",0,191
28247,826,810,0,20,"20",0,191
28248,826,804,0,18,"18",0,191
28249,826,795,0,19,"19",0,191
28250,826,780,0,24,"24",0,191
28251,826,749,0,22,"22",0,191
28252,826,792,56,8,"8",0,191
28253,826,703,22,9,"9",0,191
28254,826,811,6,13,"13",0,191
28255,826,799,78,2,"2",1,191
28256,826,718,7,12,"12",0,191
28257,826,760,70,4,"4",2,191
28258,826,763,75,3,"3",1,191
28259,826,794,59,6,"6",0,191
28260,827,763,79,4,"4",1,191
28261,827,804,1,16,"16",0,191
28262,827,703,34,9,"9",0,191
28263,827,799,78,5,"5",1,191
28264,827,718,7,12,"12",0,191
28265,827,787,10,11,"11",0,191
28266,827,794,67,6,"6",0,191
28267,827,808,1,17,"17",0,191
28268,827,805,3,14,"14",0,191
28269,827,809,0,23,"23",0,191
28270,827,795,0,19,"19",0,191
28271,827,792,66,8,"8",0,191
28272,827,771,93,1,"1",2,191
28273,827,780,0,24,"24",0,191
28274,827,811,6,13,"13",0,191
28275,827,810,0,20,"20",0,191
28276,827,800,84,3,"3",1,191
28277,827,756,0,18,"18",0,191
28278,827,803,1,15,"15",0,191
28279,827,760,88,2,"2",2,191
28280,827,749,0,22,"22",0,191
28281,827,798,22,10,"10",0,191
28282,827,769,67,7,"7",0,191
28283,827,807,0,21,"21",0,191
28284,828,760,106,2,"2",2,117
28285,828,769,67,8,"8",0,117
28286,828,794,73,7,"7",0,117
28287,828,808,1,17,"17",0,117
28288,828,749,0,22,"22",0,117
28289,828,780,0,24,"24",0,117
28290,828,718,7,12,"12",0,117
28291,828,807,0,21,"21",0,117
28292,828,703,34,9,"9",0,117
28293,828,800,109,1,"1",2,117
28294,828,763,94,4,"4",1,117
28295,828,795,0,19,"19",0,117
28296,828,804,1,16,"16",0,117
28297,828,805,3,15,"15",0,117
28298,828,803,5,14,"14",0,117
28299,828,809,0,23,"23",0,117
28300,828,771,103,3,"3",2,117
28301,828,787,12,11,"11",0,117
28302,828,756,0,18,"18",0,117
28303,828,792,74,6,"6",0,117
28304,828,811,6,13,"13",0,117
28305,828,798,23,10,"10",0,117
28306,828,810,0,20,"20",0,117
28307,828,799,90,5,"5",1,117
28308,829,798,31,10,"10",0,117
28309,829,804,7,13,"13",0,117
28310,829,799,115,3,"3",2,117
28311,829,811,6,15,"15",0,117
28312,829,718,19,11,"11",0,117
28313,829,805,3,16,"16",0,117
28314,829,809,0,23,"23",0,117
28315,829,703,34,9,"9",0,117
28316,829,749,0,22,"22",0,117
28317,829,795,0,19,"19",0,117
28318,829,760,121,2,"2",2,117
28319,829,808,1,17,"17",0,117
28320,829,807,0,21,"21",0,117
28321,829,787,12,12,"12",0,117
28322,829,769,67,8,"8",0,117
28323,829,800,127,1,"1",2,117
28324,829,756,0,18,"18",0,117
28325,829,763,98,5,"5",1,117
28326,829,771,103,4,"4",2,117
28327,829,803,7,14,"14",0,117
28328,829,810,0,20,"20",0,117
28329,829,794,83,6,"6",0,117
28330,829,792,75,7,"7",0,117
28331,829,780,0,24,"24",0,117
28332,830,809,0,23,"23",0,117
28333,830,804,15,12,"12",0,117
28334,830,756,0,18,"18",0,117
28335,830,811,6,15,"15",0,117
28336,830,792,90,6,"6",0,117
28337,830,703,36,9,"9",0,117
28338,830,789,0,25,"25",0,117
28339,830,807,0,21,"21",0,117
28340,830,803,7,14,"14",0,117
28341,830,787,12,13,"13",0,117
28342,830,760,133,2,"2",2,117
28343,830,749,0,22,"22",0,117
28344,830,794,83,7,"7",0,117
28345,830,718,29,11,"11",0,117
28346,830,800,145,1,"1",2,117
28347,830,810,0,20,"20",0,117
28348,830,769,67,8,"8",0,117
28349,830,799,121,4,"4",2,117
28350,830,763,98,5,"5",1,117
28351,830,805,3,16,"16",0,117
28352,830,808,2,17,"17",0,117
28353,830,771,128,3,"3",3,117
28354,830,795,0,19,"19",0,117
28355,830,780,0,24,"24",0,117
28356,830,798,35,10,"10",0,117
28357,831,804,15,12,"12",0,117
28358,831,792,94,6,"6",0,117
28359,831,787,12,13,"13",0,117
28360,831,809,0,23,"23",0,117
28361,831,805,3,16,"16",0,117
28362,831,808,2,17,"17",0,117
28363,831,795,0,19,"19",0,117
28364,831,789,0,25,"25",0,117
28365,831,703,38,9,"9",0,117
28366,831,794,89,7,"7",0,117
28367,831,769,85,8,"8",0,117
28368,831,771,136,3,"3",3,117
28369,831,807,0,21,"21",0,117
28370,831,810,0,20,"20",0,117
28371,831,799,136,4,"4",2,117
28372,831,760,143,2,"2",2,117
28373,831,749,0,22,"22",0,117
28374,831,798,35,10,"10",0,117
28375,831,780,0,24,"24",0,117
28376,831,763,123,5,"5",2,117
28377,831,803,7,15,"15",0,117
28378,831,718,29,11,"11",0,117
28379,831,800,157,1,"1",2,117
28380,831,756,0,18,"18",0,117
28381,831,811,7,14,"14",0,117
28382,832,749,0,22,"22",0,191
28383,832,807,0,21,"21",0,191
28384,832,800,157,2,"2",2,191
28385,832,798,35,10,"10",0,191
28386,832,760,147,4,"4",2,191
28387,832,795,0,19,"19",0,191
28388,832,794,89,8,"8",0,191
28389,832,756,6,17,"17",0,191
28390,832,792,94,7,"7",0,191
28391,832,805,3,18,"18",0,191
28392,832,811,17,12,"12",0,191
28393,832,780,0,24,"24",0,191
28394,832,771,161,1,"1",4,191
28395,832,809,0,23,"23",0,191
28396,832,808,10,15,"15",0,191
28397,832,769,97,6,"6",0,191
28398,832,804,17,13,"13",0,191
28399,832,810,0,20,"20",0,191
28400,832,763,141,5,"5",2,191
28401,832,703,38,9,"9",0,191
28402,832,803,7,16,"16",0,191
28403,832,718,30,11,"11",0,191
28404,832,789,0,25,"25",0,191
28405,832,787,12,14,"14",0,191
28406,832,799,151,3,"3",2,191
28407,833,807,0,21,"21",0,117
28408,833,798,45,9,"9",0,117
28409,833,749,0,22,"22",0,117
28410,833,804,21,12,"12",0,117
28411,833,756,6,17,"17",0,117
28412,833,810,0,20,"20",0,117
28413,833,787,13,14,"14",0,117
28414,833,809,0,23,"23",0,117
28415,833,800,182,1,"1",3,117
28416,833,803,7,16,"16",0,117
28417,833,792,102,8,"8",0,117
28418,833,811,19,13,"13",0,117
28419,833,794,104,7,"7",0,117
28420,833,760,147,4,"4",2,117
28421,833,780,0,24,"24",0,117
28422,833,799,151,3,"3",2,117
28423,833,703,44,10,"10",0,117
28424,833,805,3,18,"18",0,117
28425,833,808,10,15,"15",0,117
28426,833,771,179,2,"2",4,117
28427,833,718,30,11,"11",0,117
28428,833,769,109,6,"6",0,117
28429,833,789,0,25,"25",0,117
28430,833,795,0,19,"19",0,117
28431,833,763,141,5,"5",2,117
28432,834,804,21,12,"12",0,191
28433,834,794,108,8,"8",0,191
28434,834,792,112,7,"7",0,191
28435,834,718,31,11,"11",0,191
28436,834,807,0,21,"21",0,191
28437,834,789,0,25,"25",0,191
28438,834,810,0,20,"20",0,191
28439,834,760,165,4,"4",2,191
28440,834,771,187,1,"1",4,191
28441,834,703,46,9,"9",0,191
28442,834,808,16,14,"14",0,191
28443,834,780,0,24,"24",0,191
28444,834,803,7,16,"16",0,191
28445,834,799,163,5,"5",2,191
28446,834,756,6,17,"17",0,191
28447,834,805,3,18,"18",0,191
28448,834,798,45,10,"10",0,191
28449,834,811,19,13,"13",0,191
28450,834,809,0,23,"23",0,191
28451,834,800,182,2,"2",3,191
28452,834,763,166,3,"3",3,191
28453,834,787,13,15,"15",0,191
28454,834,795,0,19,"19",0,191
28455,834,749,0,22,"22",0,191
28456,834,769,124,6,"6",0,191
28457,835,780,0,24,"24",0,191
28458,835,808,17,14,"14",0,191
28459,835,760,177,5,"5",2,191
28460,835,804,21,12,"12",0,191
28461,835,756,6,17,"17",0,191
28462,835,771,202,1,"1",4,191
28463,835,794,114,8,"8",0,191
28464,835,795,0,19,"19",0,191
28465,835,811,19,13,"13",0,191
28466,835,763,191,2,"2",4,191
28467,835,798,47,9,"9",0,191
28468,835,769,128,6,"6",0,191
28469,835,809,0,23,"23",0,191
28470,835,761,0,26,"26",0,191
28471,835,799,181,4,"4",2,191
28472,835,803,7,16,"16",0,191
28473,835,781,0,27,"27",0,191
28474,835,792,122,7,"7",0,191
28475,835,787,13,15,"15",0,191
28476,835,749,0,22,"22",0,191
28477,835,810,0,20,"20",0,191
28478,835,805,3,18,"18",0,191
28479,835,703,46,10,"10",0,191
28480,835,807,0,21,"21",0,191
28481,835,789,0,25,"25",0,191
28482,835,800,182,3,"3",3,191
28483,835,718,39,11,"11",0,191
28484,836,789,0,26,"26",0,191
28485,836,703,54,9,"9",0,191
28486,836,771,220,1,"1",4,191
28487,836,804,27,12,"12",0,191
28488,836,761,4,18,"18",0,191
28489,836,795,0,20,"20",0,191
28490,836,792,122,7,"7",0,191
28491,836,799,206,3,"3",3,191
28492,836,781,0,27,"27",0,191
28493,836,756,6,17,"17",0,191
28494,836,807,0,23,"23",0,191
28495,836,760,189,5,"5",2,191
28496,836,811,19,13,"13",0,191
28497,836,805,3,19,"19",0,191
28498,836,798,47,10,"10",0,191
28499,836,809,0,25,"25",0,191
28500,836,803,8,16,"16",0,191
28501,836,749,0,21,"21",0,191
28502,836,763,206,2,"2",4,191
28503,836,810,0,22,"22",0,191
28504,836,769,128,6,"6",0,191
28505,836,808,17,14,"14",0,191
28506,836,718,41,11,"11",0,191
28507,836,787,13,15,"15",0,191
28508,836,794,114,8,"8",0,191
28509,836,800,192,4,"4",3,191
28510,836,780,0,24,"24",0,191
28511,837,811,19,14,"14",0,7
28512,837,749,0,21,"21",0,7
28513,837,769,143,6,"6",0,7
28514,837,760,189,5,"5",2,7
28515,837,718,47,10,"10",0,7
28516,837,800,210,3,"3",3,7
28517,837,799,206,4,"4",3,7
28518,837,703,66,9,"9",0,7
28519,837,780,0,25,"25",0,7
28520,837,807,0,24,"24",0,7
28521,837,803,8,16,"16",0,7
28522,837,781,0,27,"27",0,7
28523,837,792,122,8,"8",0,7
28524,837,771,220,2,"2",4,7
28525,837,756,6,17,"17",0,7
28526,837,795,0,20,"20",0,7
28527,837,794,124,7,"7",0,7
28528,837,805,3,19,"19",0,7
28529,837,808,18,15,"15",0,7
28530,837,809,0,23,"23",0,7
28531,837,804,31,12,"12",0,7
28532,837,810,0,22,"22",0,7
28533,837,798,47,11,"11",0,7
28534,837,763,231,1,"1",5,7
28535,837,787,21,13,"13",0,7
28536,837,761,6,18,"18",0,7
28537,837,789,0,26,"26",0,7
28538,838,781,0,27,"27",0,7
28539,838,800,222,4,"4",3,7
28540,838,794,126,8,"8",0,7
28541,838,718,47,10,"10",0,7
28542,838,811,19,15,"15",0,7
28543,838,771,238,2,"2",4,7
28544,838,769,143,6,"6",0,7
28545,838,810,0,22,"22",0,7
28546,838,761,6,18,"18",0,7
28547,838,763,246,1,"1",5,7
28548,838,804,32,12,"12",0,7
28549,838,808,22,13,"13",0,7
28550,838,807,0,24,"24",0,7
28551,838,803,8,16,"16",0,7
28552,838,780,0,25,"25",0,7
28553,838,799,231,3,"3",4,7
28554,838,703,72,9,"9",0,7
28555,838,792,130,7,"7",0,7
28556,838,787,21,14,"14",0,7
28557,838,789,0,26,"26",0,7
28558,838,749,0,21,"21",0,7
28559,838,756,6,17,"17",0,7
28560,838,809,0,23,"23",0,7
28561,838,760,199,5,"5",2,7
28562,838,795,0,20,"20",0,7
28563,838,805,3,19,"19",0,7
28564,838,798,47,11,"11",0,7
28565,839,763,252,2,"2",5,191
28566,839,769,144,6,"6",0,191
28567,839,749,0,21,"21",0,191
28568,839,811,27,13,"13",0,191
28569,839,800,240,4,"4",3,191
28570,839,756,6,17,"17",0,191
28571,839,703,72,9,"9",0,191
28572,839,787,21,15,"15",0,191
28573,839,794,136,8,"8",0,191
28574,839,792,142,7,"7",0,191
28575,839,761,6,18,"18",0,191
28576,839,799,256,1,"1",5,191
28577,839,789,0,26,"26",0,191
28578,839,795,0,20,"20",0,191
28579,839,810,0,22,"22",0,191
28580,839,771,242,3,"3",4,191
28581,839,781,0,27,"27",0,191
28582,839,807,0,24,"24",0,191
28583,839,808,22,14,"14",0,191
28584,839,798,47,11,"11",0,191
28585,839,805,5,19,"19",0,191
28586,839,760,214,5,"5",2,191
28587,839,718,47,10,"10",0,191
28588,839,804,32,12,"12",0,191
28589,839,809,0,23,"23",0,191
28590,839,803,8,16,"16",0,191
28591,839,780,0,25,"25",0,191
28592,840,763,12,4,"4",0,191
28593,840,749,0,13,"13",0,191
28594,840,811,15,3,"3",0,191
28595,840,769,6,7,"7",0,191
28596,840,799,25,1,"1",1,191
28597,840,800,18,2,"2",0,191
28598,840,812,1,10,"10",0,191
28599,840,792,0,17,"17",0,191
28600,840,803,4,8,"8",0,191
28601,840,798,2,9,"9",0,191
28602,840,805,0,11,"11",0,191
28603,840,815,0,20,"20",0,191
28604,840,718,0,16,"16",0,191
28605,840,760,8,6,"6",0,191
28606,840,703,0,19,"19",0,191
28607,840,780,0,15,"15",0,191
28608,840,761,0,12,"12",0,191
28609,840,795,0,18,"18",0,191
28610,840,814,0,14,"14",0,191
28611,840,771,10,5,"5",0,191
28612,841,763,20,5,"5",0,191
28613,841,718,0,21,"21",0,191
28614,841,703,2,12,"12",0,191
28615,841,780,0,19,"19",0,191
28616,841,799,50,1,"1",2,191
28617,841,786,0,24,"24",0,191
28618,841,800,22,3,"3",0,191
28619,841,761,15,7,"7",0,191
28620,841,812,2,13,"13",0,191
28621,841,792,0,15,"15",0,191
28622,841,804,6,9,"9",0,191
28623,841,798,2,11,"11",0,191
28624,841,805,0,14,"14",0,191
28625,841,769,16,6,"6",0,191
28626,841,760,26,2,"2",0,191
28627,841,815,0,23,"23",0,191
28628,841,811,15,8,"8",0,191
28629,841,771,22,4,"4",0,191
28630,841,795,0,18,"18",0,191
28631,841,803,4,10,"10",0,191
28632,841,816,0,20,"20",0,191
28633,841,814,0,17,"17",0,191
28634,841,749,0,16,"16",0,191
28635,841,787,0,22,"22",0,191
28636,842,816,0,21,"21",0,191
28637,842,703,6,11,"11",0,191
28638,842,760,38,3,"3",0,191
28639,842,815,0,22,"22",0,191
28640,842,771,37,4,"4",0,191
28641,842,761,15,8,"8",0,191
28642,842,805,0,15,"15",0,191
28643,842,800,47,2,"2",1,191
28644,842,812,2,14,"14",0,191
28645,842,814,0,18,"18",0,191
28646,842,763,26,5,"5",0,191
28647,842,718,0,17,"17",0,191
28648,842,799,68,1,"1",2,191
28649,842,803,4,12,"12",0,191
28650,842,769,24,6,"6",0,191
28651,842,786,0,24,"24",0,191
28652,842,749,0,16,"16",0,191
28653,842,811,17,7,"7",0,191
28654,842,792,10,9,"9",0,191
28655,842,780,0,20,"20",0,191
28656,842,795,0,19,"19",0,191
28657,842,787,0,23,"23",0,191
28658,842,798,2,13,"13",0,191
28659,842,804,7,10,"10",0,191
28660,843,760,46,4,"4",0,191
28661,843,798,2,13,"13",0,191
28662,843,803,6,12,"12",0,191
28663,843,814,0,19,"19",0,191
28664,843,795,0,20,"20",0,191
28665,843,811,21,8,"8",0,191
28666,843,804,8,10,"10",0,191
28667,843,718,0,16,"16",0,191
28668,843,799,93,1,"1",3,191
28669,843,761,21,7,"7",0,191
28670,843,786,0,23,"23",0,191
28671,843,771,55,3,"3",0,191
28672,843,815,0,22,"22",0,191
28673,843,769,24,6,"6",0,191
28674,843,792,20,9,"9",0,191
28675,843,812,2,14,"14",0,191
28676,843,703,6,11,"11",0,191
28677,843,780,0,21,"21",0,191
28678,843,816,0,18,"18",0,191
28679,843,787,0,24,"24",0,191
28680,843,763,41,5,"5",0,191
28681,843,800,59,2,"2",1,191
28682,843,805,0,15,"15",0,191
28683,843,749,0,17,"17",0,191
28684,844,760,61,4,"4",0,191
28685,844,812,2,15,"15",0,191
28686,844,786,0,23,"23",0,191
28687,844,749,0,18,"18",0,191
28688,844,811,21,9,"9",0,191
28689,844,804,9,11,"11",0,191
28690,844,815,0,21,"21",0,191
28691,844,805,0,16,"16",0,191
28692,844,799,118,1,"1",4,191
28693,844,795,0,20,"20",0,191
28694,844,816,2,14,"14",0,191
28695,844,787,0,24,"24",0,191
28696,844,763,51,5,"5",0,191
28697,844,769,24,8,"8",0,191
28698,844,792,26,6,"6",0,191
28699,844,703,14,10,"10",0,191
28700,844,718,0,17,"17",0,191
28701,844,780,0,22,"22",0,191
28702,844,800,77,2,"2",1,191
28703,844,771,67,3,"3",0,191
28704,844,798,2,13,"13",0,191
28705,844,803,6,12,"12",0,191
28706,844,761,25,7,"7",0,191
28707,844,814,0,19,"19",0,191
28708,845,800,85,2,"2",1,191
28709,845,804,19,10,"10",0,191
28710,845,816,2,15,"15",0,191
28711,845,792,26,7,"7",0,191
28712,845,811,21,9,"9",0,191
28713,845,771,79,3,"3",0,191
28714,845,749,0,18,"18",0,191
28715,845,703,14,11,"11",0,191
28716,845,803,7,13,"13",0,191
28717,845,812,2,16,"16",0,191
28718,845,799,143,1,"1",5,191
28719,845,798,8,12,"12",0,191
28720,845,795,0,19,"19",0,191
28721,845,760,76,4,"4",0,191
28722,845,787,0,23,"23",0,191
28723,845,786,0,24,"24",0,191
28724,845,814,0,20,"20",0,191
28725,845,815,0,21,"21",0,191
28726,845,769,24,8,"8",0,191
28727,845,763,69,5,"5",0,191
28728,845,780,0,22,"22",0,191
28729,845,805,0,17,"17",0,191
28730,845,718,2,14,"14",0,191
28731,845,761,29,6,"6",0,191
28732,846,780,0,25,"25",0,191
28733,846,769,32,6,"6",0,191
28734,846,761,29,8,"8",0,191
28735,846,787,0,20,"20",0,191
28736,846,800,85,4,"4",1,191
28737,846,756,0,18,"18",0,191
28738,846,718,4,15,"15",0,191
28739,846,771,94,3,"3",0,191
28740,846,803,8,13,"13",0,191
28741,846,805,4,14,"14",0,191
28742,846,749,0,19,"19",0,191
28743,846,811,31,7,"7",0,191
28744,846,815,0,24,"24",0,191
28745,846,795,0,22,"22",0,191
28746,846,816,2,16,"16",0,191
28747,846,786,0,23,"23",0,191
28748,846,792,26,10,"10",0,191
28749,846,798,8,12,"12",0,191
28750,846,763,69,5,"5",0,191
28751,846,804,25,11,"11",0,191
28752,846,760,101,2,"2",1,191
28753,846,814,0,21,"21",0,191
28754,846,812,2,17,"17",0,191
28755,846,799,161,1,"1",5,191
28756,846,703,26,9,"9",0,191
28757,847,799,186,1,"1",6,191
28758,847,792,32,7,"7",0,191
28759,847,798,10,12,"12",0,191
28760,847,786,0,23,"23",0,191
28761,847,805,8,13,"13",0,191
28762,847,787,0,20,"20",0,191
28763,847,804,25,11,"11",0,191
28764,847,795,0,22,"22",0,191
28765,847,763,87,5,"5",0,191
28766,847,756,0,18,"18",0,191
28767,847,803,8,14,"14",0,191
28768,847,800,97,4,"4",1,191
28769,847,761,30,9,"9",0,191
28770,847,815,0,24,"24",0,191
28771,847,760,109,2,"2",1,191
28772,847,703,26,10,"10",0,191
28773,847,816,2,16,"16",0,191
28774,847,718,4,15,"15",0,191
28775,847,780,0,25,"25",0,191
28776,847,749,0,19,"19",0,191
28777,847,769,42,6,"6",0,191
28778,847,812,2,17,"17",0,191
28779,847,771,109,3,"3",0,191
28780,847,814,0,21,"21",0,191
28781,847,811,31,8,"8",0,191
28782,848,795,0,22,"22",0,191
28783,848,769,52,6,"6",0,191
28784,848,718,4,16,"16",0,191
28785,848,761,34,8,"8",0,191
28786,848,756,0,18,"18",0,191
28787,848,814,0,21,"21",0,191
28788,848,771,124,2,"2",0,191
28789,848,812,2,17,"17",0,191
28790,848,811,31,9,"9",0,191
28791,848,760,109,5,"5",1,191
28792,848,815,0,23,"23",0,191
28793,848,749,0,19,"19",0,191
