"result_ID","race_ID","driver_ID","constructor_ID","number","grid","position","position_Text","points","laps","time","milliseconds","fastest_Lap","rank","fastest_Lap_Time","fastest_Lap_Speed","fastest_Lap_Speed_Units","status_ID"
4957,220,481,123,2,4,2,"2",6,59,"01:42:17.622",6137622,NA,NA,NA,NA,NA,1
4958,220,438,117,19,3,3,"3",4,59,"01:42:22.882",6142882,NA,NA,NA,NA,NA,1
4959,220,484,119,4,26,4,"4",3,59,"01:43:07.870",6187870,NA,NA,NA,NA,NA,1
4960,220,464,7,7,12,5,"5",2,59,"01:43:08.472",6188473,NA,NA,NA,NA,NA,1
4961,220,474,7,9,10,6,"6",1,58,NA,NA,NA,NA,NA,NA,NA,11
4962,220,509,123,3,11,7,"7",0,58,NA,NA,NA,NA,NA,NA,NA,11
4963,220,485,7,8,6,8,"8",0,58,NA,NA,NA,NA,NA,NA,NA,11
4964,220,511,117,21,8,9,"9",0,58,NA,NA,NA,NA,NA,NA,NA,11
4965,220,490,58,12,16,10,"10",0,57,NA,NA,NA,NA,NA,NA,NA,12
4966,220,300,83,28,27,11,"11",0,57,NA,NA,NA,NA,NA,NA,NA,12
4967,220,504,122,34,22,12,"12",0,57,NA,NA,NA,NA,NA,NA,NA,12
4968,220,498,119,6,20,13,"13",0,57,NA,NA,NA,NA,NA,NA,NA,12
4969,220,468,119,26,21,14,"14",0,57,NA,NA,NA,NA,NA,NA,NA,12
4970,220,404,111,18,7,15,"15",0,57,NA,NA,NA,NA,NA,NA,NA,12
4971,220,497,119,33,20,16,"16",0,57,NA,NA,NA,NA,NA,NA,NA,12
4972,220,408,122,23,14,17,"17",0,56,NA,NA,NA,NA,NA,NA,NA,4
4973,220,427,117,20,2,18,"18",0,54,NA,NA,NA,NA,NA,NA,NA,10
4974,220,494,119,5,25,19,"19",0,49,NA,NA,NA,NA,NA,NA,NA,60
4975,220,507,119,27,15,20,"R",0,48,NA,NA,NA,NA,NA,NA,NA,67
4976,220,478,34,14,28,21,"R",0,47,NA,NA,NA,NA,NA,NA,NA,5
4977,220,502,34,16,17,22,"R",0,44,NA,NA,NA,NA,NA,NA,NA,5
4978,220,491,58,11,30,23,"R",0,44,NA,NA,NA,NA,NA,NA,NA,5
4979,220,508,83,30,13,24,"R",0,43,NA,NA,NA,NA,NA,NA,NA,5
4980,220,458,34,17,18,25,"R",0,40,NA,NA,NA,NA,NA,NA,NA,78
4981,220,465,34,15,24,26,"R",0,34,NA,NA,NA,NA,NA,NA,NA,5
4982,220,510,83,29,5,27,"R",0,31,NA,NA,NA,NA,NA,NA,NA,5
4983,220,469,122,25,19,28,"R",0,25,NA,NA,NA,NA,NA,NA,NA,4
4984,220,487,122,24,31,29,"R",0,22,NA,NA,NA,NA,NA,NA,NA,22
4985,220,482,58,10,9,30,"R",0,17,NA,NA,NA,NA,NA,NA,NA,22
4986,220,470,127,31,29,31,"R",0,8,NA,NA,NA,NA,NA,NA,NA,5
4987,221,482,58,2,2,1,"1",9,96,"01:56:18.220",6978220,NA,NA,NA,NA,NA,1
4988,221,481,123,8,6,2,"2",6,96,"01:56:22.910",6982910,NA,NA,NA,NA,NA,1
4989,221,443,123,6,4,3,"3",4,96,"01:56:51.410",7011410,NA,NA,NA,NA,NA,1
4990,221,464,7,18,3,4,"4",3,96,"01:57:00.789",7020790,NA,NA,NA,NA,NA,1
4991,221,438,117,14,8,5,"5",2,95,NA,NA,NA,NA,NA,NA,NA,11
4992,221,508,83,12,13,6,"6",1,95,NA,NA,NA,NA,NA,NA,NA,11
4993,221,485,34,32,1,7,"7",0,93,NA,NA,NA,NA,NA,NA,NA,13
4994,221,427,117,16,11,8,"8",0,92,NA,NA,NA,NA,NA,NA,NA,14
4995,221,505,7,20,14,9,"9",0,92,NA,NA,NA,NA,NA,NA,NA,14
4996,221,498,119,22,18,10,"10",0,90,NA,NA,NA,NA,NA,NA,NA,22
4997,221,492,119,24,17,11,"R",0,84,NA,NA,NA,NA,NA,NA,NA,21
4998,221,458,34,30,7,12,"R",0,79,NA,NA,NA,NA,NA,NA,NA,5
4999,221,502,130,38,19,13,"N",0,79,NA,NA,NA,NA,NA,NA,NA,60
5000,221,484,58,4,5,14,"R",0,67,NA,NA,NA,NA,NA,NA,NA,51
5001,221,494,34,34,13,15,"R",0,66,NA,NA,NA,NA,NA,NA,NA,51
5002,221,510,83,10,9,16,"R",0,16,NA,NA,NA,NA,NA,NA,NA,6
5003,221,408,122,26,10,17,"R",0,10,NA,NA,NA,NA,NA,NA,NA,84
5004,221,507,122,28,15,18,"R",0,10,NA,NA,NA,NA,NA,NA,NA,22
5005,221,483,130,36,16,19,"R",0,0,NA,NA,NA,NA,NA,NA,NA,5
5006,222,482,58,1,2,1,"1",9,40,"01:43:55.600",6235600,NA,NA,NA,NA,NA,1
5007,222,443,123,3,8,2,"2",6,40,"01:44:09.099",6249100,NA,NA,NA,NA,NA,1
5008,222,438,117,7,5,3,"3",4,40,"01:45:42.000",6342000,NA,NA,NA,NA,NA,1
5009,222,505,7,10,17,4,"4",3,39,NA,NA,NA,NA,NA,NA,NA,11
5010,222,464,7,9,3,5,"5",2,39,NA,NA,NA,NA,NA,NA,NA,11
5011,222,485,34,14,4,6,"6",1,39,NA,NA,NA,NA,NA,NA,NA,11
5012,222,502,130,19,14,7,"7",0,39,NA,NA,NA,NA,NA,NA,NA,11
5013,222,494,34,16,13,8,"8",0,38,NA,NA,NA,NA,NA,NA,NA,12
5014,222,483,130,20,18,9,"9",0,38,NA,NA,NA,NA,NA,NA,NA,12
5015,222,481,123,4,9,10,"10",0,38,NA,NA,NA,NA,NA,NA,NA,12
5016,222,510,83,17,7,11,"11",0,38,NA,NA,NA,NA,NA,NA,NA,12
5017,222,520,122,23,20,12,"12",0,36,NA,NA,NA,NA,NA,NA,NA,14
5018,222,458,34,15,10,13,"R",0,23,NA,NA,NA,NA,NA,NA,NA,10
5019,222,498,119,12,19,14,"R",0,18,NA,NA,NA,NA,NA,NA,NA,25
5020,222,507,122,6,6,15,"R",0,9,NA,NA,NA,NA,NA,NA,NA,22
5021,222,408,122,5,14,16,"R",0,6,NA,NA,NA,NA,NA,NA,NA,6
5022,222,492,119,11,15,17,"R",0,6,NA,NA,NA,NA,NA,NA,NA,6
5023,222,484,58,2,1,18,"R",0,5,NA,NA,NA,NA,NA,NA,NA,36
5024,222,508,83,18,11,19,"R",0,5,NA,NA,NA,NA,NA,NA,NA,25
5025,222,427,117,8,12,20,"R",0,3,NA,NA,NA,NA,NA,NA,NA,6
5026,223,443,123,3,16,1,"1",9,79,"01:43:11.070",6191070,NA,NA,NA,NA,NA,1
5027,223,427,117,6,6,2,"2",6,79,"01:43:35.620",6215620,NA,NA,NA,NA,NA,1
5028,223,482,58,1,2,3,"3",4,79,"01:43:36.129",6216130,NA,NA,NA,NA,NA,1
5029,223,505,7,9,15,4,"4",3,78,NA,NA,NA,NA,NA,NA,NA,11
5030,223,438,117,5,1,5,"5",2,77,NA,NA,NA,NA,NA,NA,NA,12
5031,223,521,131,23,21,6,"6",1,77,NA,NA,NA,NA,NA,NA,NA,12
5032,223,510,83,18,8,7,"7",0,77,NA,NA,NA,NA,NA,NA,NA,12
5033,223,469,122,12,20,8,"8",0,77,NA,NA,NA,NA,NA,NA,NA,12
5034,223,511,117,7,3,9,"9",0,75,NA,NA,NA,NA,NA,NA,NA,5
5035,223,502,130,21,19,10,"10",0,73,NA,NA,NA,NA,NA,NA,NA,16
5036,223,484,58,2,4,11,"11",0,73,NA,NA,NA,NA,NA,NA,NA,16
5037,223,507,122,11,9,12,"R",0,69,NA,NA,NA,NA,NA,NA,NA,3
5038,223,518,123,26,22,13,"N",0,67,NA,NA,NA,NA,NA,NA,NA,60
5039,223,492,119,14,18,14,"N",0,66,NA,NA,NA,NA,NA,NA,NA,60
5040,223,481,123,4,25,15,"N",0,66,NA,NA,NA,NA,NA,NA,NA,60
5041,223,498,119,24,23,16,"N",0,65,NA,NA,NA,NA,NA,NA,NA,60
5042,223,508,83,19,17,17,"R",0,52,NA,NA,NA,NA,NA,NA,NA,6
5043,223,430,130,20,24,18,"R",0,35,NA,NA,NA,NA,NA,NA,NA,25
5044,223,494,34,17,10,19,"R",0,26,NA,NA,NA,NA,NA,NA,NA,5
5045,223,450,131,22,14,20,"R",0,14,NA,NA,NA,NA,NA,NA,NA,5
5046,223,458,34,16,7,21,"R",0,4,NA,NA,NA,NA,NA,NA,NA,8
5047,223,434,58,25,13,22,"R",0,3,NA,NA,NA,NA,NA,NA,NA,3
5048,223,485,34,15,5,23,"R",0,2,NA,NA,NA,NA,NA,NA,NA,3
5049,223,464,7,8,11,24,"R",0,2,NA,NA,NA,NA,NA,NA,NA,3
5050,223,408,122,10,12,25,"R",0,2,NA,NA,NA,NA,NA,NA,NA,3
5051,224,482,58,1,7,1,"1",9,75,"01:48:18.700",6498700,NA,NA,NA,NA,NA,1
5052,224,481,123,4,3,2,"2",6,75,"01:49:01.400",6541400,NA,NA,NA,NA,NA,1
5053,224,521,131,20,14,3,"3",4,75,"01:49:31.799",6571800,NA,NA,NA,NA,NA,1
5054,224,427,117,6,5,4,"4",3,74,NA,NA,NA,NA,NA,NA,NA,11
5055,224,458,34,15,10,5,"5",2,74,NA,NA,NA,NA,NA,NA,NA,11
5056,224,438,117,5,2,6,"6",1,74,NA,NA,NA,NA,NA,NA,NA,11
5057,224,498,119,12,19,7,"7",0,74,NA,NA,NA,NA,NA,NA,NA,11
5058,224,468,119,11,18,8,"8",0,73,NA,NA,NA,NA,NA,NA,NA,12
5059,224,485,34,14,8,9,"9",0,69,NA,NA,NA,NA,NA,NA,NA,16
5060,224,508,83,17,12,10,"10",0,69,NA,NA,NA,NA,NA,NA,NA,16
5061,224,483,130,24,20,11,"11",0,69,NA,NA,NA,NA,NA,NA,NA,16
5062,224,464,7,7,6,12,"12",0,69,NA,NA,NA,NA,NA,NA,NA,16
5063,224,510,83,18,15,13,"R",0,66,NA,NA,NA,NA,NA,NA,NA,84
5064,224,502,130,23,21,14,"R",0,63,NA,NA,NA,NA,NA,NA,NA,58
5065,224,484,58,2,1,15,"R",0,56,NA,NA,NA,NA,NA,NA,NA,6
5066,224,443,123,3,4,16,"R",0,47,NA,NA,NA,NA,NA,NA,NA,23
5067,224,494,34,16,11,17,"R",0,28,NA,NA,NA,NA,NA,NA,NA,27
5068,224,300,131,25,22,18,"R",0,27,NA,NA,NA,NA,NA,NA,NA,23
5069,224,408,122,9,9,19,"R",0,25,NA,NA,NA,NA,NA,NA,NA,44
5070,224,450,131,19,13,20,"R",0,23,NA,NA,NA,NA,NA,NA,NA,5
5071,224,469,83,21,17,21,"R",0,17,NA,NA,NA,NA,NA,NA,NA,36
5072,224,507,122,10,16,22,"R",0,13,NA,NA,NA,NA,NA,NA,NA,84
5073,225,443,123,5,6,1,"1",9,70,"01:42:13.430",6133430,NA,NA,NA,NA,NA,1
5074,225,481,123,6,4,2,"2",6,70,"01:42:45.269",6165270,NA,NA,NA,NA,NA,1
5075,225,482,58,1,9,3,"3",4,70,"01:44:16.219",6256220,NA,NA,NA,NA,NA,1
5076,225,469,83,9,18,4,"4",3,69,NA,NA,NA,NA,NA,NA,NA,11
5077,225,494,34,21,14,5,"5",2,69,NA,NA,NA,NA,NA,NA,NA,11
5078,225,404,127,22,15,6,"6",1,67,NA,NA,NA,NA,NA,NA,NA,13
5079,225,438,117,7,2,7,"7",0,67,NA,NA,NA,NA,NA,NA,NA,13
5080,225,507,122,24,8,8,"8",0,66,NA,NA,NA,NA,NA,NA,NA,14
5081,225,300,131,12,23,9,"9",0,65,NA,NA,NA,NA,NA,NA,NA,15
5082,225,485,34,19,12,10,"10",0,63,NA,NA,NA,NA,NA,NA,NA,3
5083,225,498,119,15,20,11,"11",0,63,NA,NA,NA,NA,NA,NA,NA,3
5084,225,492,119,14,16,12,"R",0,60,NA,NA,NA,NA,NA,NA,NA,3
5085,225,458,34,20,5,13,"N",0,56,NA,NA,NA,NA,NA,NA,NA,60
5086,225,508,83,11,19,14,"R",0,46,NA,NA,NA,NA,NA,NA,NA,5
5087,225,484,58,2,1,15,"R",0,42,NA,NA,NA,NA,NA,NA,NA,3
5088,225,427,117,8,10,16,"R",0,33,NA,NA,NA,NA,NA,NA,NA,3
5089,225,502,130,25,21,17,"R",0,16,NA,NA,NA,NA,NA,NA,NA,3
5090,225,510,83,10,7,18,"R",0,14,NA,NA,NA,NA,NA,NA,NA,5
5091,225,521,131,16,11,19,"R",0,13,NA,NA,NA,NA,NA,NA,NA,37
5092,225,450,131,17,22,20,"R",0,11,NA,NA,NA,NA,NA,NA,NA,3
5093,225,464,7,3,3,21,"R",0,6,NA,NA,NA,NA,NA,NA,NA,92
5094,225,483,130,26,17,22,"R",0,6,NA,NA,NA,NA,NA,NA,NA,5
5095,225,408,122,23,13,23,"R",0,4,NA,NA,NA,NA,NA,NA,NA,3
5096,226,443,123,5,1,1,"1",9,78,"01:57:44.300",7064300,NA,NA,NA,NA,NA,1
5097,226,482,58,1,5,2,"2",6,78,"01:57:45.599",7065600,NA,NA,NA,NA,NA,1
5098,226,484,58,2,2,3,"3",4,77,NA,NA,NA,NA,NA,NA,NA,11
5099,226,481,123,6,4,4,"4",3,77,NA,NA,NA,NA,NA,NA,NA,11
5100,226,427,117,8,15,5,"5",2,76,NA,NA,NA,NA,NA,NA,NA,12
5101,226,438,117,7,3,6,"6",1,76,NA,NA,NA,NA,NA,NA,NA,12
5102,226,469,83,9,25,7,"7",0,75,NA,NA,NA,NA,NA,NA,NA,13
5103,226,408,122,23,13,8,"8",0,75,NA,NA,NA,NA,NA,NA,NA,13
5104,226,517,119,27,18,9,"9",0,73,NA,NA,NA,NA,NA,NA,NA,5
5105,226,450,131,17,22,10,"10",0,72,NA,NA,NA,NA,NA,NA,NA,16
5106,226,508,83,11,9,11,"11",0,71,NA,NA,NA,NA,NA,NA,NA,67
5107,226,492,119,14,14,12,"R",0,67,NA,NA,NA,NA,NA,NA,NA,6
5108,226,300,131,12,24,13,"R",0,62,NA,NA,NA,NA,NA,NA,NA,22
5109,226,505,7,4,16,14,"R",0,58,NA,NA,NA,NA,NA,NA,NA,51
5110,226,510,83,10,19,15,"R",0,46,NA,NA,NA,NA,NA,NA,NA,6
5111,226,464,7,3,7,16,"R",0,44,NA,NA,NA,NA,NA,NA,NA,84
5112,226,502,130,25,10,17,"R",0,41,NA,NA,NA,NA,NA,NA,NA,84
5113,226,458,34,20,11,18,"R",0,39,NA,NA,NA,NA,NA,NA,NA,3
5114,226,507,122,24,17,19,"R",0,31,NA,NA,NA,NA,NA,NA,NA,84
5115,226,512,119,18,23,20,"R",0,31,NA,NA,NA,NA,NA,NA,NA,93
5116,226,483,130,26,21,21,"R",0,30,NA,NA,NA,NA,NA,NA,NA,84
5117,226,494,34,21,6,22,"R",0,24,NA,NA,NA,NA,NA,NA,NA,6
5118,226,404,127,22,12,23,"R",0,22,NA,NA,NA,NA,NA,NA,NA,25
5119,226,485,34,19,8,24,"R",0,15,NA,NA,NA,NA,NA,NA,NA,23
5120,226,498,119,15,20,25,"R",0,3,NA,NA,NA,NA,NA,NA,NA,5
5121,227,438,117,7,6,1,"1",9,80,"01:56:46.049",7006049,NA,NA,NA,NA,NA,1
5122,227,484,58,2,1,2,"2",6,80,"01:56:50.088",7010088,NA,NA,NA,NA,NA,1
5123,227,481,123,6,2,3,"3",4,80,"01:57:00.716",7020716,NA,NA,NA,NA,NA,1
5124,227,510,83,10,5,4,"4",3,80,"01:57:04.117",7024117,NA,NA,NA,NA,NA,1
5125,227,443,123,5,3,5,"5",2,80,"01:57:12.046",7032047,NA,NA,NA,NA,NA,1
5126,227,464,7,3,8,6,"6",1,79,NA,NA,NA,NA,NA,NA,NA,11
5127,227,427,117,8,7,7,"7",0,79,NA,NA,NA,NA,NA,NA,NA,11
5128,227,498,119,15,21,8,"8",0,78,NA,NA,NA,NA,NA,NA,NA,12
5129,227,485,34,19,12,9,"9",0,77,NA,NA,NA,NA,NA,NA,NA,13
5130,227,507,122,24,16,10,"10",0,77,NA,NA,NA,NA,NA,NA,NA,13
5131,227,502,130,25,11,11,"11",0,77,NA,NA,NA,NA,NA,NA,NA,13
5132,227,482,58,1,4,12,"12",0,76,NA,NA,NA,NA,NA,NA,NA,6
5133,227,494,34,21,15,13,"13",0,75,NA,NA,NA,NA,NA,NA,NA,15
5134,227,521,131,16,19,14,"14",0,74,NA,NA,NA,NA,NA,NA,NA,16
5135,227,458,34,20,9,15,"R",0,57,NA,NA,NA,NA,NA,NA,NA,5
5136,227,450,131,17,17,16,"R",0,50,NA,NA,NA,NA,NA,NA,NA,22
5137,227,408,122,23,10,17,"R",0,41,NA,NA,NA,NA,NA,NA,NA,27
5138,227,492,119,14,20,18,"R",0,38,NA,NA,NA,NA,NA,NA,NA,37
5139,227,300,131,12,18,19,"R",0,16,NA,NA,NA,NA,NA,NA,NA,78
5140,227,508,83,11,12,20,"R",0,0,NA,NA,NA,NA,NA,NA,NA,3
5141,227,490,119,27,14,21,"R",0,0,NA,NA,NA,NA,NA,NA,NA,22
5142,228,484,58,2,5,1,"1",9,54,"01:41:36.520",6096520,NA,NA,NA,NA,NA,1
5143,228,481,123,6,4,2,"2",6,54,"01:42:17.439",6137440,NA,NA,NA,NA,NA,1
5144,228,510,83,10,8,3,"3",4,54,"01:42:23.000",6143000,NA,NA,NA,NA,NA,1
5145,228,443,123,5,1,4,"4",3,54,"01:42:23.450",6143450,NA,NA,NA,NA,NA,1
5146,228,464,7,3,12,5,"5",2,54,"01:42:25.420",6145420,NA,NA,NA,NA,NA,1
5147,228,517,119,27,14,6,"6",1,54,"01:42:59.060",6179060,NA,NA,NA,NA,NA,1
5148,228,505,7,4,10,7,"7",0,54,"01:43:05.710",6185710,NA,NA,NA,NA,NA,1
5149,228,438,117,7,6,8,"8",0,54,"01:43:06.050",6186050,NA,NA,NA,NA,NA,1
5150,228,494,34,21,17,9,"9",0,54,"01:43:22.280",6202280,NA,NA,NA,NA,NA,1
5151,228,300,131,12,16,10,"10",0,53,NA,NA,NA,NA,NA,NA,NA,11
5152,228,458,34,20,15,11,"11",0,53,NA,NA,NA,NA,NA,NA,NA,11
5153,228,485,34,19,9,12,"12",0,53,NA,NA,NA,NA,NA,NA,NA,11
5154,228,507,122,24,18,13,"13",0,51,NA,NA,NA,NA,NA,NA,NA,13
5155,228,502,130,25,24,14,"14",0,51,NA,NA,NA,NA,NA,NA,NA,13
5156,228,516,132,29,25,15,"15",0,51,NA,NA,NA,NA,NA,NA,NA,13
5157,228,508,83,11,19,16,"16",0,50,NA,NA,NA,NA,NA,NA,NA,14
5158,228,511,117,8,2,17,"R",0,43,NA,NA,NA,NA,NA,NA,NA,3
5159,228,482,58,1,3,18,"R",0,41,NA,NA,NA,NA,NA,NA,NA,3
5160,228,408,122,23,11,19,"R",0,29,NA,NA,NA,NA,NA,NA,NA,44
5161,228,469,83,9,13,20,"R",0,28,NA,NA,NA,NA,NA,NA,NA,84
5162,228,490,119,15,22,21,"R",0,20,NA,NA,NA,NA,NA,NA,NA,25
5163,228,521,131,16,20,22,"R",0,16,NA,NA,NA,NA,NA,NA,NA,67
5164,228,468,130,26,23,23,"R",0,16,NA,NA,NA,NA,NA,NA,NA,25
5165,228,492,119,14,7,24,"R",0,7,NA,NA,NA,NA,NA,NA,NA,84
5166,228,450,131,17,21,25,"R",0,0,NA,NA,NA,NA,NA,NA,NA,8
5167,229,427,117,8,3,1,"1",9,67,"01:29:18.500",5358500,NA,NA,NA,NA,NA,1
5168,229,484,58,2,1,2,"2",6,67,"01:29:21.300",5361300,NA,NA,NA,NA,NA,1
5169,229,438,117,7,2,3,"3",4,67,"01:29:21.500",5361500,NA,NA,NA,NA,NA,1
5170,229,517,119,27,11,4,"4",3,67,"01:29:21.900",5361900,NA,NA,NA,NA,NA,1
5171,229,481,123,6,7,5,"5",2,67,"01:29:55.100",5395100,NA,NA,NA,NA,NA,1
5172,229,510,83,10,8,6,"6",1,67,"01:30:03.200",5403200,NA,NA,NA,NA,NA,1
5173,229,485,34,19,10,7,"7",0,67,"01:30:30.200",5430200,NA,NA,NA,NA,NA,1
5174,229,464,7,3,19,8,"8",0,67,"01:30:35.900",5435900,NA,NA,NA,NA,NA,1
5175,229,502,130,25,18,9,"9",0,66,NA,NA,NA,NA,NA,NA,NA,11
5176,229,443,123,5,4,10,"10",0,66,NA,NA,NA,NA,NA,NA,NA,11
5177,229,498,119,15,24,11,"11",0,65,NA,NA,NA,NA,NA,NA,NA,12
5178,229,494,34,21,9,12,"12",0,63,NA,NA,NA,NA,NA,NA,NA,14
5179,229,516,132,28,21,13,"13",0,61,NA,NA,NA,NA,NA,NA,NA,16
5180,229,508,83,11,13,14,"R",0,44,NA,NA,NA,NA,NA,NA,NA,44
5181,229,482,58,1,5,15,"R",0,36,NA,NA,NA,NA,NA,NA,NA,7
5182,229,513,83,29,23,16,"R",0,36,NA,NA,NA,NA,NA,NA,NA,67
5183,229,300,131,12,27,17,"R",0,24,NA,NA,NA,NA,NA,NA,NA,81
5184,229,404,127,22,29,18,"R",0,6,NA,NA,NA,NA,NA,NA,NA,67
5185,229,511,117,30,6,19,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5186,229,408,122,23,12,20,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5187,229,519,122,31,14,21,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5188,229,507,122,24,15,22,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5189,229,458,34,20,17,23,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5190,229,469,83,9,20,24,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5191,229,514,119,14,22,25,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5192,229,521,131,16,25,26,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5193,229,450,131,17,26,27,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
5194,229,515,130,26,28,28,"R",0,0,NA,NA,NA,NA,NA,NA,NA,37
5195,229,512,119,18,16,29,"R",0,0,NA,NA,NA,NA,NA,NA,NA,20
5196,230,443,123,5,2,1,"1",9,72,"01:39:12.450",5952450,NA,NA,NA,NA,NA,1
5197,230,481,123,6,3,2,"2",6,72,"01:39:28.280",5968280,NA,NA,NA,NA,NA,1
5198,230,517,119,27,7,3,"3",4,72,"01:40:15.459",6015460,NA,NA,NA,NA,NA,1
5199,230,427,117,8,6,4,"4",3,72,"01:40:21.580",6021580,NA,NA,NA,NA,NA,1
5200,230,458,34,20,9,5,"5",2,72,"01:40:25.820",6025820,NA,NA,NA,NA,NA,1
5201,230,495,130,26,20,6,"6",1,70,NA,NA,NA,NA,NA,NA,NA,12
5202,230,507,122,24,8,7,"7",0,69,NA,NA,NA,NA,NA,NA,NA,13
5203,230,485,34,19,12,8,"8",0,68,NA,NA,NA,NA,NA,NA,NA,14
5204,230,502,130,25,15,9,"9",0,68,NA,NA,NA,NA,NA,NA,NA,14
5205,230,521,131,16,22,10,"10",0,67,NA,NA,NA,NA,NA,NA,NA,15
5206,230,484,58,2,1,11,"11",0,66,NA,NA,NA,NA,NA,NA,NA,5
5207,230,300,131,12,17,12,"N",0,56,NA,NA,NA,NA,NA,NA,NA,60
5208,230,494,34,21,11,13,"R",0,52,NA,NA,NA,NA,NA,NA,NA,48
5209,230,408,122,23,24,14,"R",0,52,NA,NA,NA,NA,NA,NA,NA,10
5210,230,438,117,7,4,15,"R",0,31,NA,NA,NA,NA,NA,NA,NA,5
5211,230,508,83,11,13,16,"R",0,27,NA,NA,NA,NA,NA,NA,NA,3
5212,230,404,127,22,19,17,"R",0,22,NA,NA,NA,NA,NA,NA,NA,67
5213,230,510,83,10,5,18,"R",0,9,NA,NA,NA,NA,NA,NA,NA,27
5214,230,512,119,18,21,19,"R",0,8,NA,NA,NA,NA,NA,NA,NA,53
5215,230,514,119,14,18,20,"R",0,7,NA,NA,NA,NA,NA,NA,NA,3
5216,230,482,58,1,16,21,"R",0,2,NA,NA,NA,NA,NA,NA,NA,66
5217,230,498,119,15,23,22,"R",0,2,NA,NA,NA,NA,NA,NA,NA,10
5218,230,450,131,17,10,23,"R",0,1,NA,NA,NA,NA,NA,NA,NA,3
5219,230,516,132,28,14,24,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
5220,231,443,123,5,1,1,"1",9,14,"01:42:03.000",6123000,NA,NA,NA,NA,NA,1
5221,231,481,123,6,3,2,"2",6,14,"01:42:04.600",6124600,NA,NA,NA,NA,NA,1
5222,231,464,117,30,4,3,"3",4,14,"01:42:44.200",6164200,NA,NA,NA,NA,NA,1
5223,231,507,122,24,11,4,"4",3,14,"01:42:56.800",6176800,NA,NA,NA,NA,NA,1
5224,231,508,83,11,13,5,"5",2,14,"01:43:22.900",6202900,NA,NA,NA,NA,NA,1
5225,231,482,58,1,14,6,"6",1,14,"01:43:27.300",6207300,NA,NA,NA,NA,NA,1
5226,231,519,122,31,15,7,"7",0,14,"01:43:28.200",6208200,NA,NA,NA,NA,NA,1
5227,231,450,131,17,17,8,"8",0,14,"01:43:28.700",6208700,NA,NA,NA,NA,NA,1
5228,231,427,117,8,7,9,"9",0,14,"01:44:14.800",6254800,NA,NA,NA,NA,NA,1
5229,231,468,130,26,12,10,"10",0,14,"01:44:25.500",6265500,NA,NA,NA,NA,NA,1
5230,231,488,83,9,16,11,"11",0,14,"01:45:30.300",6330300,NA,NA,NA,NA,NA,1
5231,231,438,117,7,8,12,"12",0,14,"01:45:41.700",6341700,NA,NA,NA,NA,NA,1
5232,231,300,131,12,20,13,"13",0,14,"01:45:52.000",6352000,NA,NA,NA,NA,NA,1
5233,231,408,122,23,18,14,"14",0,13,NA,NA,NA,NA,NA,NA,NA,11
5234,231,512,119,18,22,15,"15",0,13,NA,NA,NA,NA,NA,NA,NA,11
5235,231,498,119,15,19,16,"16",0,13,NA,NA,NA,NA,NA,NA,NA,11
5236,231,510,83,10,6,17,"R",0,7,NA,NA,NA,NA,NA,NA,NA,5
5237,231,485,34,19,10,18,"R",0,7,NA,NA,NA,NA,NA,NA,NA,5
5238,231,521,131,16,21,19,"R",0,5,NA,NA,NA,NA,NA,NA,NA,3
5239,231,458,34,20,9,20,"R",0,4,NA,NA,NA,NA,NA,NA,NA,6
5240,231,494,34,21,5,21,"R",0,1,NA,NA,NA,NA,NA,NA,NA,3
5241,231,484,58,2,2,22,"R",0,0,NA,NA,NA,NA,NA,NA,NA,78
5242,232,484,58,2,2,1,"1",9,54,"01:28:48.780",5328780,NA,NA,NA,NA,NA,1
5243,232,443,123,5,7,2,"2",6,54,"01:28:57.790",5337790,NA,NA,NA,NA,NA,1
5244,232,507,122,24,8,3,"3",4,54,"01:29:35.420",5375420,NA,NA,NA,NA,NA,1
5245,232,510,83,10,5,4,"4",3,54,"01:29:36.690",5376690,NA,NA,NA,NA,NA,1
5246,232,458,34,20,13,5,"5",2,54,"01:30:10.079",5410080,NA,NA,NA,NA,NA,1
5247,232,485,34,19,14,6,"6",1,54,"01:30:27.180",5427180,NA,NA,NA,NA,NA,1
5248,232,505,7,4,6,7,"7",0,53,NA,NA,NA,NA,NA,NA,NA,11
5249,232,438,117,7,3,8,"8",0,53,NA,NA,NA,NA,NA,NA,NA,11
5250,232,495,130,26,23,9,"9",0,52,NA,NA,NA,NA,NA,NA,NA,12
5251,232,408,122,23,15,10,"10",0,49,NA,NA,NA,NA,NA,NA,NA,15
5252,232,482,58,1,1,11,"R",0,48,NA,NA,NA,NA,NA,NA,NA,67
5253,232,502,130,25,21,12,"N",0,44,NA,NA,NA,NA,NA,NA,NA,60
5254,232,492,119,18,12,13,"R",0,37,NA,NA,NA,NA,NA,NA,NA,5
